step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
199,9.984886294,0.600000000,0.000000000,0.300000000,0.021435613,0.024251917,-0.024410188,0.019849803,0.021800598,-0.024103912,0.024686884,0.016725747,0.021088310,-0.019273441,0.021118684,0.016072387,-0.023575570,-0.025885141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
200,10.034956858,0.600000000,0.000000000,0.300000000,0.021277942,0.024306871,-0.024231153,0.019624786,0.021567550,-0.023817839,0.024188481,0.016747110,0.020955957,-0.018948209,0.020872923,0.016017117,-0.023382498,-0.025604887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
201,10.084904484,0.600000000,0.000000000,0.300000000,0.021119092,0.024333723,-0.024035949,0.019402293,0.021361234,-0.023511911,0.023676280,0.016747825,0.020827506,-0.018616835,0.020607201,0.015946891,-0.023193147,-0.025251845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
202,10.135030920,0.600000000,0.000000000,0.300000000,0.021006027,0.024329463,-0.023921417,0.019237138,0.021211442,-0.023273131,0.023264527,0.016728697,0.020701719,-0.018356482,0.020381276,0.015902035,-0.023042161,-0.024887348,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
203,10.184894022,0.600000000,0.000000000,0.300000000,0.020843243,0.024347050,-0.023684757,0.019019609,0.021052949,-0.022970041,0.022769110,0.016697712,0.020600300,-0.018017234,0.020111376,0.015793910,-0.022856724,-0.024550734,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
204,10.234898673,0.600000000,0.000000000,0.300000000,0.020658728,0.024343848,-0.023526357,0.018792670,0.020869477,-0.022700783,0.022268811,0.016655166,0.020440374,-0.017705245,0.019845914,0.015679482,-0.022672210,-0.024189007,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
205,10.284929841,0.600000000,0.000000000,0.300000000,0.020497467,0.024337027,-0.023332942,0.018580731,0.020704949,-0.022427799,0.021769667,0.016607108,0.020302283,-0.017393667,0.019576635,0.015554880,-0.022480022,-0.023820333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
206,10.334934511,0.600000000,0.000000000,0.300000000,0.020331845,0.024322016,-0.023156995,0.018369535,0.020542268,-0.022165848,0.021280332,0.016545076,0.020158695,-0.017104760,0.019314595,0.015415379,-0.022284394,-0.023452377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
207,10.385129506,0.600000000,0.000000000,0.300000000,0.020171223,0.024305949,-0.022973852,0.018164540,0.020388002,-0.021909447,0.020800507,0.016481526,0.020017697,-0.016817609,0.019051893,0.015265792,-0.022087662,-0.023090355,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
208,10.435309782,0.600000000,0.000000000,0.300000000,0.020009067,0.024283521,-0.022796376,0.017959634,0.020236759,-0.021665677,0.020329129,0.016409960,0.019875418,-0.016546080,0.018795744,0.015105819,-0.021889109,-0.022734933,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
209,10.484933778,0.600000000,0.000000000,0.300000000,0.019848058,0.024260795,-0.022619434,0.017760081,0.020088611,-0.021426668,0.019865951,0.016335147,0.019733196,-0.016282236,0.018539356,0.014937817,-0.021693299,-0.022386469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
210,10.535048047,0.600000000,0.000000000,0.300000000,0.019688319,0.024234226,-0.022443021,0.017563626,0.019942952,-0.021194272,0.019410392,0.016255982,0.019592749,-0.016030220,0.018290084,0.014762454,-0.021496009,-0.022044178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
211,10.584890197,0.600000000,0.000000000,0.300000000,0.019530160,0.024204411,-0.022269068,0.017369494,0.019798914,-0.020971464,0.018963598,0.016173840,0.019449886,-0.015786231,0.018046143,0.014580937,-0.021296991,-0.021707894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
212,10.634913104,0.600000000,0.000000000,0.300000000,0.019373490,0.024173481,-0.022095392,0.017180230,0.019657079,-0.020752586,0.018524848,0.016087376,0.019309094,-0.015552265,0.017805835,0.014393445,-0.021097777,-0.021377495,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
213,10.685204960,0.600000000,0.000000000,0.300000000,0.019217642,0.024141237,-0.021922480,0.016991653,0.019517658,-0.020541141,0.018093187,0.015998647,0.019168939,-0.015326223,0.017568802,0.014201245,-0.020897387,-0.021053161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
214,10.735077373,0.600000000,0.000000000,0.300000000,0.019062936,0.024107730,-0.021751236,0.016806901,0.019379994,-0.020333564,0.017669210,0.015906790,0.019030707,-0.015109447,0.017331140,0.014004872,-0.020702370,-0.020734333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
215,10.784872620,0.600000000,0.000000000,0.300000000,0.018911805,0.024072092,-0.021587037,0.016628696,0.019245412,-0.020136040,0.017259777,0.015815588,0.018892206,-0.014901056,0.017105484,0.013810047,-0.020508066,-0.020421563,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
216,10.834874546,0.600000000,0.000000000,0.300000000,0.018762995,0.024035113,-0.021420451,0.016455391,0.019113228,-0.019940557,0.016857611,0.015719946,0.018757489,-0.014702855,0.016883284,0.013611794,-0.020313628,-0.020116998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
217,10.884896167,0.600000000,0.000000000,0.300000000,0.018614376,0.023999074,-0.021255853,0.016280945,0.018982325,-0.019752609,0.016463106,0.015624304,0.018621324,-0.014509390,0.016665192,0.013411663,-0.020119455,-0.019818645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
218,10.934934412,0.600000000,0.000000000,0.300000000,0.018467302,0.023960413,-0.021091664,0.016112747,0.018852567,-0.019566430,0.016074771,0.015527381,0.018489018,-0.014322449,0.016446324,0.013210624,-0.019929675,-0.019525625,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
219,10.984936869,0.600000000,0.000000000,0.300000000,0.018321058,0.023921452,-0.020929148,0.015946202,0.018723166,-0.019384481,0.015693728,0.015428044,0.018353790,-0.014144088,0.016236929,0.013007227,-0.019738792,-0.019236986,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
220,11.034869183,0.600000000,0.000000000,0.300000000,0.018209798,0.023874661,-0.020826569,0.015818056,0.018620770,-0.019248918,0.015386287,0.015349234,0.018233459,-0.013985989,0.016056880,0.012851179,-0.019579547,-0.018961765,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
221,11.084931507,0.600000000,0.000000000,0.300000000,0.018069282,0.023847496,-0.020622712,0.015656156,0.018507352,-0.019057626,0.015017960,0.015237264,0.018122736,-0.013827724,0.015858835,0.012639855,-0.019388422,-0.018711826,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
222,11.135323038,0.600000000,0.000000000,0.300000000,0.017909907,0.023810040,-0.020479914,0.015484172,0.018367032,-0.018894397,0.014652638,0.015141174,0.017981699,-0.013660043,0.015654411,0.012431794,-0.019202406,-0.018446648,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
223,11.185132523,0.600000000,0.000000000,0.300000000,0.017768390,0.023769280,-0.020309754,0.015328276,0.018237077,-0.018719550,0.014287040,0.015038766,0.017850356,-0.013500273,0.015451895,0.012224743,-0.019013871,-0.018174972,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
224,11.234957159,0.600000000,0.000000000,0.300000000,0.017624244,0.023725646,-0.020151919,0.015170733,0.018104814,-0.018549914,0.013929178,0.014934422,0.017721100,-0.013345358,0.015250120,0.012018273,-0.018827984,-0.017903412,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
225,11.284924500,0.600000000,0.000000000,0.300000000,0.017482601,0.023686104,-0.019990284,0.015013836,0.017977018,-0.018384479,0.013578083,0.014829095,0.017587909,-0.013193185,0.015058119,0.011812190,-0.018637137,-0.017634688,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
226,11.334977663,0.600000000,0.000000000,0.300000000,0.017341968,0.023641292,-0.019831076,0.014864001,0.017850190,-0.018219994,0.013232767,0.014723320,0.017458294,-0.013043215,0.014864178,0.011608131,-0.018447913,-0.017369639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
227,11.385218357,0.600000000,0.000000000,0.300000000,0.017201902,0.023599144,-0.019673588,0.014713213,0.017723614,-0.018058922,0.012893372,0.014616381,0.017332284,-0.012898594,0.014666812,0.011405562,-0.018266270,-0.017108507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
228,11.434920474,0.600000000,0.000000000,0.300000000,0.017061932,0.023555836,-0.019516852,0.014565692,0.017599095,-0.017899873,0.012559342,0.014509414,0.017199079,-0.012758234,0.014487141,0.011204393,-0.018077862,-0.016851380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
229,11.484988979,0.600000000,0.000000000,0.300000000,0.016925462,0.023512378,-0.019360358,0.014421376,0.017474128,-0.017744325,0.012231835,0.014402744,0.017075807,-0.012619048,0.014296655,0.011005635,-0.017895322,-0.016597921,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
230,11.534941962,0.600000000,0.000000000,0.300000000,0.016787516,0.023469025,-0.019207008,0.014278898,0.017349636,-0.017589550,0.011909548,0.014294822,0.016946562,-0.012486479,0.014118711,0.010808099,-0.017711651,-0.016347986,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
231,11.585224827,0.600000000,0.000000000,0.300000000,0.016652549,0.023425613,-0.019052770,0.014139414,0.017225934,-0.017436160,0.011592733,0.014187317,0.016822753,-0.012355653,0.013937012,0.010612633,-0.017532026,-0.016101668,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
232,11.635270420,0.600000000,0.000000000,0.300000000,0.016520293,0.023379697,-0.018905703,0.014005561,0.017104838,-0.017288638,0.011286540,0.014082523,0.016698869,-0.012228819,0.013761033,0.010424213,-0.017358407,-0.015859608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
233,11.684840862,0.600000000,0.000000000,0.300000000,0.016389214,0.023338577,-0.018756060,0.013870203,0.016985426,-0.017142590,0.010985465,0.013976508,0.016576476,-0.012106587,0.013593129,0.010237418,-0.017182954,-0.015623766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
234,11.734911533,0.600000000,0.000000000,0.300000000,0.016259927,0.023293674,-0.018608969,0.013741191,0.016866041,-0.016999284,0.010690535,0.013871535,0.016457135,-0.011986799,0.013423584,0.010053169,-0.017010240,-0.015391759,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
235,11.784940877,0.600000000,0.000000000,0.300000000,0.016130792,0.023249844,-0.018462883,0.013612908,0.016746821,-0.016857585,0.010400896,0.013767127,0.016335322,-0.011869007,0.013261459,0.009871736,-0.016836707,-0.015163243,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
236,11.834971558,0.600000000,0.000000000,0.300000000,0.016033050,0.023205359,-0.018372420,0.013514043,0.016654251,-0.016755451,0.010171290,0.013687808,0.016232425,-0.011760095,0.013117628,0.009736491,-0.016699295,-0.014945623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
237,11.884921296,0.600000000,0.000000000,0.300000000,0.015910899,0.023170225,-0.018189732,0.013391294,0.016550003,-0.016602175,0.009890610,0.013570706,0.016130768,-0.011665247,0.012968552,0.009552613,-0.016528562,-0.014749448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
238,11.934989658,0.600000000,0.000000000,0.300000000,0.015771482,0.023131160,-0.018059466,0.013256313,0.016421633,-0.016471066,0.009612484,0.013471990,0.016005674,-0.011552446,0.012808153,0.009373740,-0.016363502,-0.014540832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
239,11.984957634,0.600000000,0.000000000,0.300000000,0.015646135,0.023086913,-0.017909251,0.013137423,0.016299447,-0.016331270,0.009334096,0.013368445,0.015888015,-0.011446259,0.012653713,0.009198042,-0.016192839,-0.014325651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
240,12.035406760,0.600000000,0.000000000,0.300000000,0.286410093,-0.857045770,-0.118114643,-0.934767962,0.417320192,-0.989024460,0.022316594,0.144399360,-0.882199168,-0.160058513,-0.944448352,0.271868855,-0.989789248,-0.452397555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
241,12.084891816,0.500000000,0.000000000,0.300000000,0.312144518,-0.589383185,-0.095883280,-0.725949824,-0.076171875,-0.921494722,0.320310861,0.270774245,-0.789160490,0.019718787,-0.680287838,0.223205715,-0.950371444,-0.485450715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
242,12.135066466,0.500000000,0.000000000,0.300000000,0.299325168,-0.225214645,-0.108363546,-0.324557781,-0.346585006,-0.560559809,0.387645721,0.272578061,-0.627335131,0.043457761,-0.396537393,0.241229326,-0.793542087,-0.412976414,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
243,12.184917104,0.500000000,0.000000000,0.300000000,0.148824766,-0.164517120,-0.169738933,-0.121532477,-0.314046949,-0.241711199,0.200716585,0.101871721,-0.366055608,-0.053714633,-0.120606750,0.045857213,-0.387261569,-0.365899205,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
244,12.235106491,0.500000000,0.000000000,0.300000000,0.003316115,-0.221280217,-0.224780381,-0.071590364,-0.177363440,-0.193561926,-0.067072041,-0.095869653,-0.189170837,-0.145552620,0.015472870,-0.123576060,-0.097474970,-0.316368729,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
245,12.285391084,0.500000000,0.000000000,0.300000000,-0.055381097,-0.200275809,-0.190798223,0.013079452,-0.121996783,-0.071955927,-0.221604541,-0.121214747,-0.060885437,-0.077615984,0.039111495,-0.124140702,-0.094003573,-0.230881020,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
246,12.334926406,0.500000000,0.000000000,0.300000000,-0.084975533,-0.126870319,-0.085662313,-0.015625982,-0.072791561,-0.054145712,-0.271138251,-0.134819984,0.020342685,-0.029597845,0.026126392,-0.085162982,-0.055747528,-0.138801888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
247,12.384907107,0.500000000,0.000000000,0.300000000,-0.090307839,-0.041315559,-0.015676243,-0.014623609,-0.046842314,-0.010336158,-0.266909689,-0.081727505,0.065213382,0.038145140,-0.011557234,-0.043307476,-0.061210118,-0.067276023,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
248,12.434981663,0.500000000,0.000000000,0.300000000,-0.094438642,-0.001117402,0.048496164,-0.029477127,-0.027966056,-0.020558516,-0.242254302,-0.047265727,0.071237415,0.041487031,-0.032833550,-0.045377668,-0.059712503,-0.015953662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
249,12.484911674,0.500000000,0.000000000,0.300000000,-0.059129249,0.012333168,0.097217359,-0.031834092,0.002318650,-0.015261224,-0.215418577,-0.032291617,0.069068402,0.042274836,-0.052626695,-0.038177188,-0.050962456,0.001803605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
250,12.534969209,0.500000000,0.000000000,0.300000000,-0.039998259,0.018218832,0.103209458,-0.039825972,0.021002486,-0.018972445,-0.176110297,-0.028443461,0.056477346,0.039093759,-0.057642054,-0.041072555,-0.046095487,0.013955343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
251,12.584905930,0.500000000,0.000000000,0.300000000,-0.027173206,0.018807836,0.094512023,-0.038944352,0.037838001,-0.020332195,-0.138235778,-0.028333044,0.037033785,0.035049830,-0.054738402,-0.036323242,-0.039817221,0.018981099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
252,12.634867348,0.500000000,0.000000000,0.300000000,-0.019275907,0.017488571,0.079843871,-0.036658872,0.032468010,-0.023361120,-0.104751833,-0.030522063,0.018730788,0.030432383,-0.047014695,-0.032193847,-0.034116626,0.022569817,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
253,12.684983399,0.500000000,0.000000000,0.300000000,-0.017694198,0.013362788,0.069578506,-0.033847179,0.029833240,-0.026550526,-0.084028423,-0.031939361,0.008320436,0.029241746,-0.041662648,-0.029393123,-0.029276125,0.024333879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
254,12.735260944,0.500000000,0.000000000,0.300000000,-0.016711662,0.004953133,0.051189981,-0.032013614,0.025126267,-0.033152811,-0.063898385,-0.034082253,-0.008116874,0.026611004,-0.032715168,-0.025478153,-0.023982486,0.025131162,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
255,12.784924101,0.500000000,0.000000000,0.300000000,-0.018112242,-0.001627565,0.036692888,-0.020181393,0.020617755,-0.027703533,-0.048177298,-0.034869157,-0.019605957,0.026694361,-0.027605973,-0.022559762,-0.022950359,0.024750706,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
256,12.834908448,0.500000000,0.000000000,0.300000000,-0.020659219,-0.008883870,0.027132630,-0.013507301,0.013999743,-0.026309019,-0.038839173,-0.034657992,-0.024715926,0.026855536,-0.025249721,-0.019204505,-0.022568073,0.026048876,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
257,12.884908666,0.500000000,0.000000000,0.300000000,-0.018954927,-0.014913074,0.026651805,-0.008839821,0.011489992,-0.026403792,-0.034951556,-0.032696266,-0.023959672,0.028854413,-0.025368333,-0.015415416,-0.021175526,0.028402153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
258,12.934935054,0.500000000,0.000000000,0.300000000,-0.017126078,-0.018129593,0.025185429,-0.005760096,0.009967850,-0.025105491,-0.032499880,-0.030746398,-0.023955651,0.028917192,-0.024885975,-0.012543542,-0.019586442,0.028751584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
259,12.984913140,0.500000000,0.000000000,0.300000000,-0.015491796,-0.019563891,0.024934234,-0.004074086,0.008913658,-0.023950838,-0.030479094,-0.029192666,-0.023969151,0.028462246,-0.024379389,-0.010952035,-0.018066244,0.028469451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
260,13.034921276,0.500000000,0.000000000,0.300000000,-0.014899299,-0.018654360,0.024553012,-0.004067805,0.007605261,-0.022883749,-0.028819587,-0.027860260,-0.024378536,0.027984129,-0.023904931,-0.009980794,-0.016993854,0.028208951,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
261,13.084867144,0.500000000,0.000000000,0.300000000,-0.014464234,-0.018136146,0.024568195,-0.003765159,0.006583644,-0.021943534,-0.027775705,-0.026831063,-0.024657445,0.027376501,-0.023448510,-0.009290234,-0.015991457,0.028050335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
262,13.134926895,0.500000000,0.000000000,0.300000000,-0.014166965,-0.017735085,0.024561495,-0.003604810,0.005715684,-0.021269698,-0.027098525,-0.026261359,-0.024812918,0.026769910,-0.023133075,-0.008839042,-0.015118669,0.027838791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
263,13.184937794,0.500000000,0.000000000,0.300000000,-0.014180156,-0.017405363,0.024083940,-0.003424694,0.004762141,-0.020672811,-0.026679792,-0.025917288,-0.024907401,0.026342049,-0.022757525,-0.008463188,-0.014243965,0.027527202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
264,13.234973466,0.500000000,0.000000000,0.300000000,-0.014118381,-0.017109664,0.023687230,-0.003190845,0.003931819,-0.020068431,-0.026403295,-0.025678016,-0.024994623,0.026013836,-0.022366896,-0.008153846,-0.013346088,0.027252095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
265,13.284901575,0.500000000,0.000000000,0.300000000,-0.014066960,-0.016826570,0.023243599,-0.002981531,0.003163256,-0.019495320,-0.026178092,-0.025490444,-0.025074948,0.025766516,-0.021993255,-0.007884718,-0.012478404,0.027009897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
266,13.334931980,0.500000000,0.000000000,0.300000000,-0.013976469,-0.016564792,0.022839872,-0.002766926,0.002497120,-0.018942026,-0.026001826,-0.025335558,-0.025134932,0.025551448,-0.021624224,-0.007655553,-0.011632290,0.026809473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
